record_id,decision_id,decision_timestamp,transaction_id,attempt_id,transaction_amount,currency,payment_method,failure_category,failure_reason_present,failure_reason_text,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,prior_payment_method_history,candidate_action,selected_action,action_executed,recovery_success,recovery_outcome,outcome_timestamp,dataset_version,schema_version
record_00004257,decision_000000004299,2025-09-24T00:06:32.439Z,txn_000000004299,attempt_000000004299,2680,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,3,2,0,"[""UPI"",""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-24T04:17:29.047Z,v1,6.2.1
record_00004258,decision_000000004300,2025-09-24T01:40:13.414Z,txn_000000004300,attempt_000000004300,7840,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,2,1,0,"[""CARD"",""CARD"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-09-24T03:56:33.037Z,v1,6.2.1
record_00004259,decision_000000004301,2025-09-24T03:27:21.752Z,txn_000000004301,attempt_000000004301,990,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,5,4,1,"[""UPI""]",RETRY,RETRY,true,0,FAILED,2025-09-24T08:50:29.446Z,v1,6.2.1
record_00004260,decision_000000004302,2025-09-24T04:42:32.570Z,txn_000000004302,attempt_000000004302,31640,INR,CARD,TEMPORARY_FAILURE,true,temporary connectivity issue,4,2,2,"[""UPI"",""UPI"",""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-09-24T09:28:25.127Z,v1,6.2.1
record_00004261,decision_000000004303,2025-09-24T06:09:08.053Z,txn_000000004303,attempt_000000004303,12180,INR,NET_BANKING,UNKNOWN_FAILURE,true,provider return code unrecognized,1,0,0,"[""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-09-24T07:58:37.289Z,v1,6.2.1
record_00004262,decision_000000004304,2025-09-24T08:00:39.756Z,txn_000000004304,attempt_000000004304,1480,INR,UPI,TEMPORARY_FAILURE,true,network instability,3,0,0,"[""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-09-24T09:41:47.634Z,v1,6.2.1
record_00004263,decision_000000004305,2025-09-24T09:11:25.688Z,txn_000000004305,attempt_000000004305,15040,INR,NET_BANKING,UNKNOWN_FAILURE,true,unknown payment exception,1,0,0,"[""NET_BANKING""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-09-24T15:16:13.189Z,v1,6.2.1
record_00004264,decision_000000004306,2025-09-24T11:11:56.445Z,txn_000000004306,attempt_000000004306,33210,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,3,2,2,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-24T11:52:55.767Z,v1,6.2.1
record_00004265,decision_000000004307,2025-09-24T12:06:44.486Z,txn_000000004307,attempt_000000004307,620,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-24T13:51:50.752Z,v1,6.2.1
record_00004266,decision_000000004308,2025-09-24T14:00:25.209Z,txn_000000004308,attempt_000000004308,930,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,4,3,2,"[""CARD"",""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-09-24T17:17:03.815Z,v1,6.2.1
record_00004267,decision_000000004309,2025-09-24T15:19:28.075Z,txn_000000004309,attempt_000000004309,7880,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,5,4,2,"[""NET_BANKING"",""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-09-24T20:32:15.473Z,v1,6.2.1
record_00004268,decision_000000004310,2025-09-24T17:09:58.240Z,txn_000000004310,attempt_000000004310,2170,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,1,0,0,"[""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-24T23:00:15.765Z,v1,6.2.1
record_00004269,decision_000000004311,2025-09-24T18:24:39.773Z,txn_000000004311,attempt_000000004311,15220,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,4,0,0,"[""CARD"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-09-24T19:19:53.159Z,v1,6.2.1
record_00004270,decision_000000004312,2025-09-24T19:54:14.879Z,txn_000000004312,attempt_000000004312,1510,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,5,3,2,"[""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-24T22:08:29.461Z,v1,6.2.1
record_00004271,decision_000000004313,2025-09-24T21:14:14.320Z,txn_000000004313,attempt_000000004313,6640,AED,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,5,2,0,"[""UPI"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-24T22:56:53.626Z,v1,6.2.1
record_00004272,decision_000000004314,2025-09-24T23:10:42.769Z,txn_000000004314,attempt_000000004314,22230,INR,CARD,TEMPORARY_FAILURE,true,temporary connectivity issue,1,0,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-09-25T01:58:27.606Z,v1,6.2.1
record_00004273,decision_000000004315,2025-09-25T00:20:18.785Z,txn_000000004315,attempt_000000004315,2170,INR,NET_BANKING,TEMPORARY_FAILURE,true,bank unavailable,4,3,0,"[""CARD""]",RETRY,RETRY,true,0,FAILED,2025-09-25T02:04:35.704Z,v1,6.2.1
record_00004274,decision_000000004316,2025-09-25T02:09:45.184Z,txn_000000004316,attempt_000000004316,1210,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,5,0,0,"[""CARD"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-25T07:18:58.891Z,v1,6.2.1
record_00004275,decision_000000004317,2025-09-25T03:28:58.974Z,txn_000000004317,attempt_000000004317,700,AED,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,4,0,0,"[""CARD"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-25T04:39:45.183Z,v1,6.2.1
record_00004276,decision_000000004318,2025-09-25T05:01:36.378Z,txn_000000004318,attempt_000000004318,3350,INR,CARD,UNKNOWN_FAILURE,true,generic payment failure,1,0,0,"[""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-09-25T07:00:39.665Z,v1,6.2.1
record_00004277,decision_000000004319,2025-09-25T06:26:23.630Z,txn_000000004319,attempt_000000004319,1790,USD,CARD,TEMPORARY_FAILURE,true,bank unavailable,5,1,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-09-25T10:48:11.897Z,v1,6.2.1
record_00004278,decision_000000004320,2025-09-25T07:48:33.159Z,txn_000000004320,attempt_000000004320,30440,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,3,1,1,"[""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-09-25T13:24:46.428Z,v1,6.2.1
record_00004279,decision_000000004321,2025-09-25T09:29:38.525Z,txn_000000004321,attempt_000000004321,620,INR,UPI,UNKNOWN_FAILURE,true,provider return code unrecognized,2,1,1,"[""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-25T14:51:41.961Z,v1,6.2.1
record_00004280,decision_000000004322,2025-09-25T11:14:22.315Z,txn_000000004322,attempt_000000004322,600,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,3,2,2,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-09-25T16:56:33.860Z,v1,6.2.1
record_00004281,decision_000000004323,2025-09-25T12:37:41.797Z,txn_000000004323,attempt_000000004323,11650,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,4,2,1,"[""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-25T13:37:07.372Z,v1,6.2.1
record_00004282,decision_000000004324,2025-09-25T13:54:28.186Z,txn_000000004324,attempt_000000004324,19240,INR,CARD,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,4,2,2,"[""NET_BANKING"",""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-25T15:02:39.922Z,v1,6.2.1
record_00004283,decision_000000004325,2025-09-25T15:42:21.759Z,txn_000000004325,attempt_000000004325,630,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,5,3,0,"[""CARD"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-09-25T19:49:58.004Z,v1,6.2.1
record_00004284,decision_000000004326,2025-09-25T16:45:54.310Z,txn_000000004326,attempt_000000004326,4350,AED,UPI,CUSTOMER_ACTION_REQUIRED,true,authentication challenge required,3,1,1,"[""UPI"",""UPI"",""NET_BANKING""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-25T18:45:16.927Z,v1,6.2.1
record_00004285,decision_000000004327,2025-09-25T18:32:44.285Z,txn_000000004327,attempt_000000004327,6530,USD,CARD,PAYMENT_METHOD_FAILURE,true,bank rejected payment,1,0,0,"[""UPI"",""CARD"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-25T20:36:32.993Z,v1,6.2.1
record_00004286,decision_000000004328,2025-09-25T19:48:50.596Z,txn_000000004328,attempt_000000004328,5770,INR,UPI,PAYMENT_METHOD_FAILURE,true,card declined,1,0,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-25T21:22:53.443Z,v1,6.2.1
record_00004287,decision_000000004329,2025-09-25T21:31:56.409Z,txn_000000004329,attempt_000000004329,4330,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,2,0,0,"[""CARD"",""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-09-26T02:11:56.322Z,v1,6.2.1
record_00004288,decision_000000004330,2025-09-25T23:06:52.959Z,txn_000000004330,attempt_000000004330,8130,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,4,0,0,"[""CARD"",""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-26T05:30:43.571Z,v1,6.2.1
record_00004289,decision_000000004331,2025-09-26T00:04:07.761Z,txn_000000004331,attempt_000000004331,28570,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,3,2,2,"[""NET_BANKING"",""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-09-26T05:13:13.254Z,v1,6.2.1
record_00004290,decision_000000004332,2025-09-26T02:10:23.289Z,txn_000000004332,attempt_000000004332,990,INR,CARD,TEMPORARY_FAILURE,true,network instability,1,0,0,"[""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-09-26T04:56:08.693Z,v1,6.2.1
record_00004291,decision_000000004333,2025-09-26T03:41:14.739Z,txn_000000004333,attempt_000000004333,6850,AED,CARD,TEMPORARY_FAILURE,true,bank unavailable,2,0,0,"[""UPI"",""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-09-26T07:17:12.310Z,v1,6.2.1
record_00004292,decision_000000004334,2025-09-26T04:36:41.175Z,txn_000000004334,attempt_000000004334,1010,INR,CARD,TEMPORARY_FAILURE,true,network instability,1,0,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-09-26T07:54:28.280Z,v1,6.2.1
record_00004293,decision_000000004335,2025-09-26T06:38:53.052Z,txn_000000004335,attempt_000000004335,2660,INR,UPI,TEMPORARY_FAILURE,true,network instability,2,0,0,"[""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-09-26T10:49:55.987Z,v1,6.2.1
record_00004294,decision_000000004336,2025-09-26T07:58:40.296Z,txn_000000004336,attempt_000000004336,810,INR,UPI,UNKNOWN_FAILURE,true,unexpected gateway response,3,0,0,"[""UPI"",""NET_BANKING"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-26T08:39:46.281Z,v1,6.2.1
record_00004295,decision_000000004337,2025-09-26T09:39:38.744Z,txn_000000004337,attempt_000000004337,38820,USD,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,5,2,2,"[""UPI"",""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-09-26T13:40:35.194Z,v1,6.2.1
record_00004296,decision_000000004338,2025-09-26T10:51:09.780Z,txn_000000004338,attempt_000000004338,620,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,5,2,0,"[""UPI""]",RETRY,RETRY,true,0,FAILED,2025-09-26T14:30:38.743Z,v1,6.2.1
record_00004297,decision_000000004339,2025-09-26T12:19:36.825Z,txn_000000004339,attempt_000000004339,600,INR,NET_BANKING,TEMPORARY_FAILURE,true,bank unavailable,2,0,0,"[""NET_BANKING""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-09-26T18:01:42.838Z,v1,6.2.1
record_00004298,decision_000000004340,2025-09-26T13:57:03.472Z,txn_000000004340,attempt_000000004340,1950,AED,UPI,TEMPORARY_FAILURE,true,bank unavailable,5,0,0,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-26T14:50:15.016Z,v1,6.2.1
record_00004299,decision_000000004341,2025-09-26T15:18:37.101Z,txn_000000004341,attempt_000000004341,700,INR,CARD,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,2,1,0,"[""UPI"",""UPI"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-26T17:15:57.564Z,v1,6.2.1
record_00004300,decision_000000004342,2025-09-26T17:14:43.368Z,txn_000000004342,attempt_000000004342,720,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,3,1,0,"[""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-26T18:33:13.510Z,v1,6.2.1
record_00004301,decision_000000004343,2025-09-26T18:19:56.855Z,txn_000000004343,attempt_000000004343,4790,AED,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,4,2,1,"[""CARD"",""CARD"",""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-09-26T21:57:42.470Z,v1,6.2.1
record_00004302,decision_000000004344,2025-09-26T19:54:55.350Z,txn_000000004344,attempt_000000004344,11230,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,3,2,0,"[""UPI"",""UPI""]",RETRY,RETRY,true,0,FAILED,2025-09-26T20:42:41.648Z,v1,6.2.1
record_00004303,decision_000000004345,2025-09-26T21:09:30.299Z,txn_000000004345,attempt_000000004345,730,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,1,0,0,"[""NET_BANKING"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-27T03:35:10.930Z,v1,6.2.1
record_00004304,decision_000000004346,2025-09-26T23:06:16.423Z,txn_000000004346,attempt_000000004346,630,INR,NET_BANKING,UNKNOWN_FAILURE,true,unknown payment exception,3,1,1,"[""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-27T04:10:44.365Z,v1,6.2.1
record_00004305,decision_000000004347,2025-09-27T00:09:25.703Z,txn_000000004347,attempt_000000004347,29790,INR,CARD,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,2,2,"[""CARD"",""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-27T03:43:22.175Z,v1,6.2.1
record_00004306,decision_000000004348,2025-09-27T01:34:59.561Z,txn_000000004348,attempt_000000004348,14770,INR,CARD,TEMPORARY_FAILURE,true,network instability,1,0,0,"[""UPI"",""CARD"",""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-09-27T05:51:27.590Z,v1,6.2.1
record_00004307,decision_000000004349,2025-09-27T03:12:07.319Z,txn_000000004349,attempt_000000004349,6390,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,5,0,0,"[""UPI"",""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-27T04:58:24.854Z,v1,6.2.1
record_00004308,decision_000000004350,2025-09-27T05:12:30.559Z,txn_000000004350,attempt_000000004350,4380,INR,NET_BANKING,TEMPORARY_FAILURE,true,network instability,3,2,1,"[""UPI"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-27T07:16:22.943Z,v1,6.2.1
record_00004309,decision_000000004351,2025-09-27T06:44:51.679Z,txn_000000004351,attempt_000000004351,8250,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,2,1,0,"[""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-09-27T09:23:56.235Z,v1,6.2.1
record_00004310,decision_000000004352,2025-09-27T07:44:18.197Z,txn_000000004352,attempt_000000004352,17660,INR,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,1,0,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-27T14:12:27.390Z,v1,6.2.1
record_00004311,decision_000000004353,2025-09-27T09:21:03.745Z,txn_000000004353,attempt_000000004353,14830,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,5,2,2,"[""UPI"",""UPI"",""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-09-27T13:15:44.755Z,v1,6.2.1
record_00004312,decision_000000004354,2025-09-27T11:11:54.100Z,txn_000000004354,attempt_000000004354,19670,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,2,1,1,"[""NET_BANKING""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-09-27T17:14:29.972Z,v1,6.2.1
record_00004313,decision_000000004355,2025-09-27T12:34:09.474Z,txn_000000004355,attempt_000000004355,6000,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,otp verification required,1,0,0,"[""CARD"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-27T17:51:51.526Z,v1,6.2.1
record_00004314,decision_000000004356,2025-09-27T13:53:01.215Z,txn_000000004356,attempt_000000004356,5260,USD,CARD,TEMPORARY_FAILURE,true,temporary connectivity issue,5,3,1,"[""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-27T20:17:38.580Z,v1,6.2.1
record_00004315,decision_000000004357,2025-09-27T15:29:16.183Z,txn_000000004357,attempt_000000004357,36370,INR,CARD,UNKNOWN_FAILURE,true,provider return code unrecognized,4,0,0,"[""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-09-27T21:47:47.276Z,v1,6.2.1
record_00004316,decision_000000004358,2025-09-27T16:57:22.942Z,txn_000000004358,attempt_000000004358,1020,INR,NET_BANKING,TEMPORARY_FAILURE,true,gateway timeout,5,4,3,"[""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-09-27T21:33:09.944Z,v1,6.2.1
record_00004317,decision_000000004359,2025-09-27T18:16:49.360Z,txn_000000004359,attempt_000000004359,1130,USD,UPI,UNKNOWN_FAILURE,true,unexpected gateway response,2,0,0,"[""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-27T23:19:55.555Z,v1,6.2.1
record_00004318,decision_000000004360,2025-09-27T20:14:15.592Z,txn_000000004360,attempt_000000004360,2630,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,2,0,"[""CARD"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-27T22:26:28.442Z,v1,6.2.1
record_00004319,decision_000000004361,2025-09-27T21:11:07.582Z,txn_000000004361,attempt_000000004361,2120,INR,CARD,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""NET_BANKING"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-09-28T00:50:54.794Z,v1,6.2.1
record_00004320,decision_000000004362,2025-09-27T22:33:41.089Z,txn_000000004362,attempt_000000004362,3020,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,3,1,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-09-28T03:40:11.017Z,v1,6.2.1
record_00004321,decision_000000004363,2025-09-28T00:27:22.045Z,txn_000000004363,attempt_000000004363,39550,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,1,0,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-28T06:26:59.909Z,v1,6.2.1
record_00004322,decision_000000004364,2025-09-28T01:31:42.544Z,txn_000000004364,attempt_000000004364,2240,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,1,0,0,"[""CARD"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-28T04:18:43.694Z,v1,6.2.1
record_00004323,decision_000000004365,2025-09-28T03:38:41.345Z,txn_000000004365,attempt_000000004365,1570,INR,UPI,TEMPORARY_FAILURE,true,network instability,5,3,1,"[""UPI""]",RETRY,RETRY,true,0,FAILED,2025-09-28T07:43:42.497Z,v1,6.2.1
record_00004324,decision_000000004366,2025-09-28T05:06:48.466Z,txn_000000004366,attempt_000000004366,31210,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,2,0,0,"[""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-09-28T10:36:44.000Z,v1,6.2.1
record_00004325,decision_000000004367,2025-09-28T06:21:10.104Z,txn_000000004367,attempt_000000004367,7890,INR,CARD,PAYMENT_METHOD_FAILURE,true,bank rejected payment,2,1,0,"[""UPI"",""CARD"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-28T08:46:05.094Z,v1,6.2.1
record_00004326,decision_000000004368,2025-09-28T07:48:42.068Z,txn_000000004368,attempt_000000004368,3480,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,card declined,4,0,0,"[""NET_BANKING"",""NET_BANKING""]",ESCALATE,ESCALATE,true,0,FAILED,2025-09-28T12:29:03.476Z,v1,6.2.1
record_00004327,decision_000000004369,2025-09-28T09:32:33.556Z,txn_000000004369,attempt_000000004369,860,INR,UPI,UNKNOWN_FAILURE,true,unknown payment exception,4,1,1,"[""NET_BANKING""]",RETRY,RETRY,true,0,FAILED,2025-09-28T11:25:46.301Z,v1,6.2.1
record_00004328,decision_000000004370,2025-09-28T11:06:05.778Z,txn_000000004370,attempt_000000004370,5650,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,3,2,1,"[""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-09-28T12:39:51.773Z,v1,6.2.1
record_00004329,decision_000000004371,2025-09-28T12:22:26.589Z,txn_000000004371,attempt_000000004371,950,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,3,1,1,"[""UPI"",""CARD"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-09-28T16:37:43.930Z,v1,6.2.1
record_00004330,decision_000000004372,2025-09-28T14:05:23.976Z,txn_000000004372,attempt_000000004372,8530,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,4,1,0,"[""CARD"",""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-09-28T18:10:23.842Z,v1,6.2.1
record_00004331,decision_000000004373,2025-09-28T15:29:05.010Z,txn_000000004373,attempt_000000004373,14630,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,5,4,3,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-28T19:04:53.773Z,v1,6.2.1
record_00004332,decision_000000004374,2025-09-28T16:31:41.844Z,txn_000000004374,attempt_000000004374,35130,INR,UPI,PAYMENT_METHOD_FAILURE,true,card declined,2,1,1,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-28T21:15:36.776Z,v1,6.2.1
record_00004333,decision_000000004375,2025-09-28T18:19:21.220Z,txn_000000004375,attempt_000000004375,16020,INR,UPI,PAYMENT_METHOD_FAILURE,true,card declined,3,2,1,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-09-28T21:04:16.892Z,v1,6.2.1
record_00004334,decision_000000004376,2025-09-28T19:48:50.307Z,txn_000000004376,attempt_000000004376,11110,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,2,1,0,"[""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-09-28T20:43:50.571Z,v1,6.2.1
record_00004335,decision_000000004377,2025-09-28T21:03:52.542Z,txn_000000004377,attempt_000000004377,1090,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,4,3,1,"[""CARD"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-29T03:30:57.182Z,v1,6.2.1
record_00004336,decision_000000004378,2025-09-28T23:06:35.208Z,txn_000000004378,attempt_000000004378,1640,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,1,0,0,"[""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-09-29T00:36:20.957Z,v1,6.2.1
record_00004337,decision_000000004379,2025-09-29T00:00:40.053Z,txn_000000004379,attempt_000000004379,30310,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,1,0,0,"[""NET_BANKING"",""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-09-29T06:14:39.668Z,v1,6.2.1
record_00004338,decision_000000004380,2025-09-29T02:05:35.202Z,txn_000000004380,attempt_000000004380,1100,AED,CARD,TEMPORARY_FAILURE,true,bank unavailable,3,0,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-09-29T07:22:23.656Z,v1,6.2.1
record_00004339,decision_000000004381,2025-09-29T03:25:10.907Z,txn_000000004381,attempt_000000004381,670,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,4,0,0,"[""UPI"",""UPI"",""NET_BANKING""]",ESCALATE,ESCALATE,true,0,FAILED,2025-09-29T09:14:53.764Z,v1,6.2.1
record_00004340,decision_000000004382,2025-09-29T04:59:44.749Z,txn_000000004382,attempt_000000004382,1220,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,5,4,4,"[""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-09-29T06:11:46.569Z,v1,6.2.1
record_00004341,decision_000000004383,2025-09-29T06:10:57.018Z,txn_000000004383,attempt_000000004383,2070,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,2,1,1,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-09-29T07:33:27.032Z,v1,6.2.1
record_00004342,decision_000000004384,2025-09-29T07:44:42.508Z,txn_000000004384,attempt_000000004384,5270,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,otp verification required,5,4,4,"[""CARD"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-09-29T08:59:25.911Z,v1,6.2.1
